Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet	Category
WX100239	C1CCC2(C1)CCCNC2	14448981	JFNPSSKPSOKMJH-UHFFFAOYSA-N	7-azaspiro[4.5]decane		5	paper	Europe PMC	"""7-azaspiro[4.5]decane"""	exact_name	medium	Enantioselective cyclization of enamide-ynes and application to the synthesis of the kopsifoline core.	2013	23772095	https://doi.org/10.1016/j.tet.2013.02.091	Corkey BK, Heller ST, Wang YM, Toste FD.	Tetrahedron		papers_only
WX100239	C1CCC2(C1)CCCNC2	14448981	JFNPSSKPSOKMJH-UHFFFAOYSA-N	7-azaspiro[4.5]decane		5	paper	Europe PMC	"""7-azaspiro[4.5]decane"""	exact_name	medium	Preparation of cyclic imides from alkene-tethered amides: application of homogeneous Cu(ii) catalytic systems.	2020	35492186	https://doi.org/10.1039/c9ra10422d	Liu Z, Wang P, Ou H, Yan Z, Chen S, Tan X, Yu D, Zhao X, Mu T.	RSC Adv		papers_only
WX100240	C1CCC2(C1)CCNCC2	437152	AXMNGEUJXLXFRY-UHFFFAOYSA-N	8-azaspiro[4.5]decane		5	paper	Europe PMC	"""8-azaspiro[4.5]decane"""	exact_name	medium	Buspirone	2006	30000509	https://pubmed.ncbi.nlm.nih.gov/30000509/		MED		papers_only
WX100240	C1CCC2(C1)CCNCC2	437152	AXMNGEUJXLXFRY-UHFFFAOYSA-N	8-azaspiro[4.5]decane		5	paper	Europe PMC	"""8-azaspiro[4.5]decane"""	exact_name	medium	Development and Evaluation of the Magnetic Properties of a New Manganese (II) Complex: A Potential MRI Contrast Agent.	2023	36834877	https://doi.org/10.3390/ijms24043461	Reale G, Calderoni F, Ghirardi T, Porto F, Illuminati F, Marvelli L, Martini P, Uccelli L, Tonini E, Del Bianco L, Spizzo F, Capozza M, Cazzola E, Carnevale A, Giganti M, Turra A, Esposito J, Boschi A.	Int J Mol Sci		papers_only
WX100240	C1CCC2(C1)CCNCC2	437152	AXMNGEUJXLXFRY-UHFFFAOYSA-N	8-azaspiro[4.5]decane		5	paper	Europe PMC	"""8-azaspiro[4.5]decane"""	exact_name	medium	Structure-directed identification of pyridine-2-methylamine derivatives as MmpL3 inhibitors for use as antitubercular agents.	2023	37116266	https://doi.org/10.1016/j.ejmech.2023.115351	Wen Y, Lun S, Jiao Y, Zhang W, Liu T, Yang F, Tang J, Bishai WR, Yu LF.	Eur J Med Chem		papers_only
WX100240	C1CCC2(C1)CCNCC2	437152	AXMNGEUJXLXFRY-UHFFFAOYSA-N	8-azaspiro[4.5]decane		5	paper	Europe PMC	"""8-azaspiro[4.5]decane"""	exact_name	medium	Cyclotron production of manganese-52: a promising avenue for multimodal PET/MRI imaging.	2024	39093479	https://doi.org/10.1186/s41181-024-00288-6	Porto F, Cisternino S, Cazzola E, Speltri G, Mou L, Boschi A, Marvelli L, Di Domenico G, Pagnoni A, De Dominicis L, Calliari I, Gennari C, Uccelli L, Pupillo G, Gorgoni G, Esposito J, Martini P.	EJNMMI Radiopharm Chem		papers_only
WX100240	C1CCC2(C1)CCNCC2	437152	AXMNGEUJXLXFRY-UHFFFAOYSA-N	8-azaspiro[4.5]decane		5	paper	Europe PMC	"""8-azaspiro[4.5]decane"""	exact_name	medium	Hydrogen Sulfide and Nitric Oxide Improve Renal Function and α-Adrenergic Responsiveness in Rats with Left Ventricular Hypertrophy.	2025	41150796	https://doi.org/10.3390/cimb47100848	Fatima T, Shammari LA, Lazhari MI, Alrohily W, Yong Chia T, Alsabeelah N, Alanazi EF, Almutairi KA, Alhabradi SM, Alharbi NS, Ahmad A.	Curr Issues Mol Biol		papers_only
WX100815	c1ccc(CN2CC3(CCNCC3)C2)cc1	44182350	JMPAPQYBLUHNQT-UHFFFAOYSA-N	2-benzyl-2,7-diazaspiro[3.5]nonane		4	paper	Europe PMC	"""2-benzyl-2,7-diazaspiro[3.5]nonane"""	exact_name	medium	Identification of benzothiazinones containing 2-benzyl-2,7-diazaspiro[3.5]nonane moieties as new antitubercular agents.	2020	32460114	https://doi.org/10.1016/j.ejmech.2020.112409	Wang A, Ma C, Chai Y, Liu X, Lv K, Fu L, Wang B, Jia X, Liu M, Lu Y.	Eur J Med Chem		papers_only
WX100815	c1ccc(CN2CC3(CCNCC3)C2)cc1	44182350	JMPAPQYBLUHNQT-UHFFFAOYSA-N	2-benzyl-2,7-diazaspiro[3.5]nonane		4	paper	Europe PMC	"""2-benzyl-2,7-diazaspiro[3.5]nonane"""	exact_name	medium	Synthesis and evaluation of triazole congeners of nitro-benzothiazinones potentially active against drug resistant <i>Mycobacterium tuberculosis</i> demonstrating bactericidal efficacy.	2022	35694687	https://doi.org/10.1039/d1md00387a	Sahoo SK, Ahmad MN, Kaul G, Nanduri S, Dasgupta A, Chopra S, Yaddanapudi VM.	RSC Med Chem		papers_only
WX100815	c1ccc(CN2CC3(CCNCC3)C2)cc1	44182350	JMPAPQYBLUHNQT-UHFFFAOYSA-N	2-benzyl-2,7-diazaspiro[3.5]nonane		4	paper	Europe PMC	"""2-benzyl-2,7-diazaspiro[3.5]nonane"""	exact_name	medium	<i>Mycobacterium tuberculosis</i>: Pathogenesis and therapeutic targets.	2023	37674971	https://doi.org/10.1002/mco2.353	Yang J, Zhang L, Qiao W, Luo Y.	MedComm (2020)		papers_only
WX100815	c1ccc(CN2CC3(CCNCC3)C2)cc1	44182350	JMPAPQYBLUHNQT-UHFFFAOYSA-N	2-benzyl-2,7-diazaspiro[3.5]nonane		4	paper	Europe PMC	"""2-benzyl-2,7-diazaspiro[3.5]nonane"""	exact_name	medium	Discovery, Design, and Synthesis of Novel 2-Benzyl-2,7-diazaspiro[3.5]nonane Benzothiazinones with Broad-Spectrum Antimycobacterial Activity.	2025	41381087	https://doi.org/10.1021/acs.jmedchem.5c02429	Wu J, Ma C, Wei M, Chen X, Wang W, Gao J, Huang J, Ji X, Wei M, Liu M, Wang A, Lv K, Chen W.	J Med Chem		papers_only
WX105030	C1=CC2(CCNCC2)c2ccccc21	10330052	QXNXVWNYCKUANQ-UHFFFAOYSA-N	spiro[indene-1,4'-piperidine]		5	paper	Europe PMC	"""spiro[indene-1,4'-piperidine]"""	exact_name	medium	Antagonism of protease-activated receptor 2 protects against experimental colitis.	2012	22028393	https://doi.org/10.1124/jpet.111.187062	Lohman RJ, Cotterell AJ, Suen J, Liu L, Do AT, Vesey DA, Fairlie DP.	J Pharmacol Exp Ther		papers_only
WX105030	C1=CC2(CCNCC2)c2ccccc21	10330052	QXNXVWNYCKUANQ-UHFFFAOYSA-N	spiro[indene-1,4'-piperidine]		5	paper	Europe PMC	"""spiro[indene-1,4'-piperidine]"""	exact_name	medium	Biased signalling and proteinase-activated receptors (PARs): targeting inflammatory disease.	2014	24354792	https://doi.org/10.1111/bph.12544	Hollenberg MD, Mihara K, Polley D, Suen JY, Han A, Fairlie DP, Ramachandran R.	Br J Pharmacol		papers_only
WX105030	C1=CC2(CCNCC2)c2ccccc21	10330052	QXNXVWNYCKUANQ-UHFFFAOYSA-N	spiro[indene-1,4'-piperidine]		5	paper	Europe PMC	"""spiro[indene-1,4'-piperidine]"""	exact_name	medium	Antagonism of the proinflammatory and pronociceptive actions of canonical and biased agonists of protease-activated receptor-2.	2016	27423137	https://doi.org/10.1111/bph.13554	Lieu T, Savage E, Zhao P, Edgington-Mitchell L, Barlow N, Bron R, Poole DP, McLean P, Lohman RJ, Fairlie DP, Bunnett NW.	Br J Pharmacol		papers_only
WX105030	C1=CC2(CCNCC2)c2ccccc21	10330052	QXNXVWNYCKUANQ-UHFFFAOYSA-N	spiro[indene-1,4'-piperidine]		5	paper	Europe PMC	"""spiro[indene-1,4'-piperidine]"""	exact_name	medium	PAR2 Modulators Derived from GB88.	2016	27994760	https://doi.org/10.1021/acsmedchemlett.6b00306	Yau MK, Liu L, Suen JY, Lim J, Lohman RJ, Jiang Y, Cotterell AJ, Barry GD, Mak JY, Vesey DA, Reid RC, Fairlie DP.	ACS Med Chem Lett		papers_only
WX105030	C1=CC2(CCNCC2)c2ccccc21	10330052	QXNXVWNYCKUANQ-UHFFFAOYSA-N	spiro[indene-1,4'-piperidine]		5	paper	Europe PMC	"""spiro[indene-1,4'-piperidine]"""	exact_name	medium	Tryptase and Exogenous Trypsin: Mechanisms and Ophthalmic Applications.	2023	36891173	https://doi.org/10.2147/jir.s402900	Ma C, Li H, Lu S, Li X, Wang S, Wang W.	J Inflamm Res		papers_only
WX105043_Y01	c1ccc2c(c1)CCC21CCNCC1	15637616	ZBYFQSPEUIVDTF-UHFFFAOYSA-N	spiro[1,2-dihydroindene-3,4'-piperidine]		5	paper	Europe PMC	"""spiro[1,2-dihydroindene-3,4'-piperidine]"""	exact_name	medium	Total Synthesis of Spiro[cyclohexane-2-indoline] Alkaloids: A Regio- and Diastereoselective Spirocyclization Approach.	2022	36224105	https://doi.org/10.1002/anie.202212042	Chen L, Xie K, Zhang J, Zu L.	Angew Chem Int Ed Engl		papers_only
WX105043_Y01	c1ccc2c(c1)CCC21CCNCC1	15637616	ZBYFQSPEUIVDTF-UHFFFAOYSA-N	spiro[1,2-dihydroindene-3,4'-piperidine]		5	paper	Europe PMC	"""spiro[1,2-dihydroindene-3,4'-piperidine]"""	exact_name	medium	Insight into tetrahydrofuran lignans from Isatis indigotica fortune with neuroprotective and acetylcholinesterase inhibitor activity.	2023	36758886	https://doi.org/10.1016/j.phytochem.2023.113609	Xi YF, Bai M, Zhang X, Hou ZL, Lin B, Yao GD, Lou LL, Wang XB, Song SJ, Huang XX.	Phytochemistry		papers_only
WX105043_Y01	c1ccc2c(c1)CCC21CCNCC1	15637616	ZBYFQSPEUIVDTF-UHFFFAOYSA-N	spiro[1,2-dihydroindene-3,4'-piperidine]		5	paper	Europe PMC	"""spiro[1,2-dihydroindene-3,4'-piperidine]"""	exact_name	medium	Usnic acid attenuates 7,12-dimethylbenz[a] anthracene (DMBA) induced oral carcinogenesis through inhibiting oxidative stress, inflammation, and cell proliferation in male golden Syrian hamster model.	2024	37840363	https://doi.org/10.1002/jbt.23553	Azhamuthu T, Kathiresan S, Senkuttuvan I, Abulkalam Asath NA, Ravichandran P.	J Biochem Mol Toxicol		papers_only
WX105043_Y01	c1ccc2c(c1)CCC21CCNCC1	15637616	ZBYFQSPEUIVDTF-UHFFFAOYSA-N	spiro[1,2-dihydroindene-3,4'-piperidine]		5	paper	Europe PMC	"""spiro[1,2-dihydroindene-3,4'-piperidine]"""	exact_name	medium	Usnic acid alleviates inflammatory responses and induces apoptotic signaling through inhibiting NF-ĸB expressions in human oral carcinoma cells.	2024	38874340	https://doi.org/10.1002/cbf.4074	Azhamuthu T, Kathiresan S, Senkuttuvan I, Asath NAA, Ravichandran P, Vasu R.	Cell Biochem Funct		papers_only
WX105043_Y01	c1ccc2c(c1)CCC21CCNCC1	15637616	ZBYFQSPEUIVDTF-UHFFFAOYSA-N	spiro[1,2-dihydroindene-3,4'-piperidine]		5	paper	Europe PMC	"""spiro[1,2-dihydroindene-3,4'-piperidine]"""	exact_name	medium	Introducing New Inhibitors of PAICS, a &lt;i&gt;De Novo&lt;/i&gt; Purine Biosynthesis Enzyme, through Structure-Based Virtual Screening.	2025	40463949	https://doi.org/10.30498/ijb.2025.461234.3935	Chamani R, Darvand Araghi MH.	Iran J Biotechnol		papers_only
WX105325_Y01	O=C1NCC(c2ccccc2)C12CCNCC2	12709724	HQXCWUWCXHNQKU-UHFFFAOYSA-N	4-phenyl-2,8-diazaspiro[4.5]decan-1-one		1	paper	Europe PMC	"""4-phenyl-2,8-diazaspiro[4.5]decan-1-one"""	exact_name	medium	Glycine transport inhibitors for the treatment of schizophrenia.	2010	21253021	https://doi.org/10.2174/1874104501004010010	Hashimoto K.	Open Med Chem J		papers_only
WX120014_Y01	O=C(c1ccco1)N1CC2CNCC(C2)C1	24945297	PSXPQUNJMZAIKK-UHFFFAOYSA-N	3,7-diazabicyclo[3.3.1]nonan-3-yl(furan-2-yl)methanone		1	paper	Europe PMC	"""3,7-diazabicyclo[3.3.1]nonan-3-yl(furan-2-yl)methanone"""	exact_name	medium	The 3,7-diazabicyclo[3.3.1]nonane scaffold for subtype selective nicotinic acetylcholine receptor (nAChR) ligands. Part 1: the influence of different hydrogen bond acceptor systems on alkyl and (hetero)aryl substituents.	2013	24156938	https://doi.org/10.1016/j.bmc.2013.09.059	Eibl C, Tomassoli I, Munoz L, Stokes C, Papke RL, Gündisch D.	Bioorg Med Chem		papers_only
WX120014_Y04	O=C(c1cccc(F)c1)N1CC2CNCC(C2)C1	84100920	SATRJVWBBREZCV-UHFFFAOYSA-N	3,7-diazabicyclo[3.3.1]nonan-3-yl-(3-fluorophenyl)methanone		1	paper	Europe PMC	"""3,7-diazabicyclo[3.3.1]nonan-3-yl-(3-fluorophenyl)methanone"""	exact_name	medium	The 3,7-diazabicyclo[3.3.1]nonane scaffold for subtype selective nicotinic acetylcholine receptor (nAChR) ligands. Part 1: the influence of different hydrogen bond acceptor systems on alkyl and (hetero)aryl substituents.	2013	24156938	https://doi.org/10.1016/j.bmc.2013.09.059	Eibl C, Tomassoli I, Munoz L, Stokes C, Papke RL, Gündisch D.	Bioorg Med Chem		papers_only
WX120041	CC(C)(C)OC(=O)N1CC2CCC(C1)N2	21904757	PSDAEKDIOQXLLC-UHFFFAOYSA-N	tert-butyl 3,8-diazabicyclo[3.2.1]octane-3-carboxylate		2	paper	Europe PMC	"""tert-butyl 3,8-diazabicyclo[3.2.1]octane-3-carboxylate"""	exact_name	medium	A Novel Brain PET Radiotracer for Imaging Alpha Synuclein Fibrils in Multiple System Atrophy.	2023	37651366	https://doi.org/10.1021/acs.jmedchem.3c00779	Kim HY, Chia WK, Hsieh CJ, Saturnino Guarino D, Graham TJA, Lengyel-Zhand Z, Schneider M, Tomita C, Lougee MG, Kim HJ, Pagar VV, Lee H, Hou C, Garcia BA, Petersson EJ, O'Shea J, Kotzbauer PT, Mathis CA, Lee VM, Luk KC, Mach RH.	J Med Chem		papers_only
WX120041	CC(C)(C)OC(=O)N1CC2CCC(C1)N2	21904757	PSDAEKDIOQXLLC-UHFFFAOYSA-N	tert-butyl 3,8-diazabicyclo[3.2.1]octane-3-carboxylate		2	paper	Europe PMC	"""tert-butyl 3,8-diazabicyclo[3.2.1]octane-3-carboxylate"""	exact_name	medium	Design, Synthesis, Anticancer Evaluation and Molecular Docking of Pyrimidine, Pyrido[4,3-d]pyrimidine and 5,6,7,8-Tetrahydropyrido[3,4-d]pyrimidine Derivatives as Novel KRAS-G12D Inhibitors and PROTACs.	2025	40430514	https://doi.org/10.3390/ph18050696	Yang H, Gan L, Zhang H.	Pharmaceuticals (Basel)		papers_only
WX600341	CC(C)CNCc1ccccc1	211729	ZELJLECFTLYULH-UHFFFAOYSA-N	N-benzyl-2-methylpropan-1-amine		1	paper	Europe PMC	"""N-benzyl-2-methylpropan-1-amine"""	exact_name	medium	Discovery of MDI-114215: A Potent and Selective LIMK Inhibitor To Treat Fragile X Syndrome.	2025	39711116	https://doi.org/10.1021/acs.jmedchem.4c02694	Baldwin AG, Foley DW, Collins R, Lee H, Jones DH, Wahab B, Waters L, Pedder J, Paine M, Feng GJ, Privitera L, Ashall-Kelly A, Thomas C, Gillespie JA, Schino L, Belelli D, Rocha C, Maussion G, Krahn AI, Durcan TM, Elkins JM, Lambert JJ, Atack JR, Ward SE.	J Med Chem		papers_only
WX601139	OC1CCCCNC1	21271140	SWIMYOUDBYVEIN-UHFFFAOYSA-N	azepan-3-ol		2	paper	Europe PMC	"""azepan-3-ol"""	exact_name	medium	Long-Lasting and Fast-Acting in Vivo Efficacious Antiplasmodial Azepanylcarbazole Amino Alcohol.	2017	29259752	https://doi.org/10.1021/acsmedchemlett.7b00391	Abla N, Bashyam S, Charman SA, Greco B, Hewitt P, Jiménez-Díaz MB, Katneni K, Kubas H, Picard D, Sambandan Y, Sanz L, Smith D, Wang T, Willis P, Wittlin S, Spangenberg T.	ACS Med Chem Lett		papers_only
WX601139	OC1CCCCNC1	21271140	SWIMYOUDBYVEIN-UHFFFAOYSA-N	azepan-3-ol		2	paper	Europe PMC	"""azepan-3-ol"""	exact_name	medium	Preparation of Stable Bicyclic Aziridinium Ions and Their Ring-Opening for the Synthesis of Azaheterocycles.	2018	30199042	https://doi.org/10.3791/57572	Yadav NN, Ha HJ.	J Vis Exp		papers_only
WX601336	CC1(F)CCNCC1	21037007	JLXVITLYWGUPQP-UHFFFAOYSA-N	4-fluoro-4-methylpiperidine		1	paper	Europe PMC	"""4-fluoro-4-methylpiperidine"""	exact_name	medium	Identification of AChE targeted therapeutic compounds for Alzheimer's disease: an in-silico study with DFT integration.	2024	39638823	https://doi.org/10.1038/s41598-024-81285-2	Rawat K, Tewari D, Bisht A, Chandra S, Tiruneh YK, Hassan HM, Al-Emam A, Sindi ER, Al-Dies AM.	Sci Rep		papers_only
WX604116	C1CC(N2CCNCC2)C1	4738602	WJJKCJYVIICABH-UHFFFAOYSA-N	1-cyclobutylpiperazine		2	paper	Europe PMC	"""1-cyclobutylpiperazine"""	exact_name	medium	DFT, FT-Raman and FT-IR investigations of 1-cyclobutylpiperazine.	2012	22326380	https://doi.org/10.1016/j.saa.2011.12.048	Bağlayan O, Kaya MF, Parlak C, Senyel M.	Spectrochim Acta A Mol Biomol Spectrosc		papers_only
WX604116	C1CC(N2CCNCC2)C1	4738602	WJJKCJYVIICABH-UHFFFAOYSA-N	1-cyclobutylpiperazine		2	paper	Europe PMC	"""1-cyclobutylpiperazine"""	exact_name	medium	Covalent Inhibition of the Histamine H<sub>3</sub> Receptor.	2019	31835873	https://doi.org/10.3390/molecules24244541	Wágner G, Mocking TAM, Kooistra AJ, Slynko I, Ábrányi-Balogh P, Keserű GM, Wijtmans M, Vischer HF, de Esch IJP, Leurs R.	Molecules		papers_only
WX604140	N#Cc1ccc2c(c1)CCNC2	10241065	RKWNQODBLXZUES-UHFFFAOYSA-N	1,2,3,4-tetrahydroisoquinoline-6-carbonitrile		3	paper	Europe PMC	"""1,2,3,4-tetrahydroisoquinoline-6-carbonitrile"""	exact_name	medium	Synthesis and Pharmacological Characterization of Novel trans-Cyclopropylmethyl-Linked Bivalent Ligands That Exhibit Selectivity and Allosteric Pharmacology at the Dopamine D&lt;sub&gt;3&lt;/sub&gt; Receptor (D&lt;sub&gt;3&lt;/sub&gt;R).	2017	28186762	https://doi.org/10.1021/acs.jmedchem.6b01688	Kumar V, Moritz AE, Keck TM, Bonifazi A, Ellenberger MP, Sibley CD, Free RB, Shi L, Lane JR, Sibley DR, Newman AH.	J Med Chem		papers_only
WX604140	N#Cc1ccc2c(c1)CCNC2	10241065	RKWNQODBLXZUES-UHFFFAOYSA-N	1,2,3,4-tetrahydroisoquinoline-6-carbonitrile		3	paper	Europe PMC	"""1,2,3,4-tetrahydroisoquinoline-6-carbonitrile"""	exact_name	medium	Newly Developed Dopamine D&lt;sub&gt;3&lt;/sub&gt; Receptor Antagonists, &lt;i&gt;R&lt;/i&gt;-VK4-40 and &lt;i&gt;R&lt;/i&gt;-VK4-116, Do Not Potentiate Cardiovascular Effects of Cocaine or Oxycodone in Rats.	2019	31562201	https://doi.org/10.1124/jpet.119.259390	Jordan CJ, Humburg BA, Thorndike EB, Shaik AB, Xi ZX, Baumann MH, Newman AH, Schindler CW.	J Pharmacol Exp Ther		papers_only
WX604140	N#Cc1ccc2c(c1)CCNC2	10241065	RKWNQODBLXZUES-UHFFFAOYSA-N	1,2,3,4-tetrahydroisoquinoline-6-carbonitrile		3	paper	Europe PMC	"""1,2,3,4-tetrahydroisoquinoline-6-carbonitrile"""	exact_name	medium	The discovery of (1R, 3R)-1-(3-chloro-5-fluorophenyl)-3-(hydroxymethyl)-1,2,3,4-tetrahydroisoquinoline-6-carbonitrile, a potent and selective agonist of human transient receptor potential cation channel subfamily m member 5 (TRPM5) and evaluation of as a potential gastrointestinal prokinetic agent.	2022	36402081	https://doi.org/10.1016/j.bmc.2022.117084	Sabat M, Raveglia LF, Aldegheri L, Barilli A, Bianchi F, Brault L, Brodbeck D, Feriani A, Lingard I, Miura J, Myers R, Piccoli L, Tassini S, Tyhonas J, Ton-Nu T, Wang H, Virginio C.	Bioorg Med Chem		papers_only
WX604150	c1cncc(OCC2CCNCC2)c1	26191133	PWFFKDBLNXCYLO-UHFFFAOYSA-N	3-(piperidin-4-ylmethoxy)pyridine		5	paper	Europe PMC	"""3-(piperidin-4-ylmethoxy)pyridine"""	exact_name	medium	3-(Piperidin-4-ylmethoxy)pyridine Containing Compounds Are Potent Inhibitors of Lysine Specific Demethylase 1.	2016	26652247	https://doi.org/10.1021/acs.jmedchem.5b01361	Wu F, Zhou C, Yao Y, Wei L, Feng Z, Deng L, Song Y.	J Med Chem		papers_only
WX604150	c1cncc(OCC2CCNCC2)c1	26191133	PWFFKDBLNXCYLO-UHFFFAOYSA-N	3-(piperidin-4-ylmethoxy)pyridine		5	paper	Europe PMC	"""3-(piperidin-4-ylmethoxy)pyridine"""	exact_name	medium	Structure-activity relationship and antitumor activity of 1,4-pyrazine-containing inhibitors of histone acetyltransferases P300/CBP.	2022	35512565	https://doi.org/10.1016/j.ejmech.2022.114407	Nie S, Wu F, Wu J, Li X, Zhou C, Yao Y, Song Y.	Eur J Med Chem		papers_only
WX604150	c1cncc(OCC2CCNCC2)c1	26191133	PWFFKDBLNXCYLO-UHFFFAOYSA-N	3-(piperidin-4-ylmethoxy)pyridine		5	paper	Europe PMC	"""3-(piperidin-4-ylmethoxy)pyridine"""	exact_name	medium	LSD1-Based Reversible Inhibitors Virtual Screening and Binding Mechanism Computational Study.	2023	37513188	https://doi.org/10.3390/molecules28145315	Yin Z, Liu S, Yang X, Chen M, Du J, Liu H, Yang L.	Molecules		papers_only
WX604150	c1cncc(OCC2CCNCC2)c1	26191133	PWFFKDBLNXCYLO-UHFFFAOYSA-N	3-(piperidin-4-ylmethoxy)pyridine		5	paper	Europe PMC	"""3-(piperidin-4-ylmethoxy)pyridine"""	exact_name	medium	Lysine-Specific Demethylase 1 Inhibitors: A Comprehensive Review Utilizing Computer-Aided Drug Design Technologies.	2024	38276629	https://doi.org/10.3390/molecules29020550	Han D, Lu J, Fan B, Lu W, Xue Y, Wang M, Liu T, Cui S, Gao Q, Duan Y, Xu Y.	Molecules		papers_only
WX604150	c1cncc(OCC2CCNCC2)c1	26191133	PWFFKDBLNXCYLO-UHFFFAOYSA-N	3-(piperidin-4-ylmethoxy)pyridine		5	paper	Europe PMC	"""3-(piperidin-4-ylmethoxy)pyridine"""	exact_name	medium	Identification and Evaluation of Olive Phenolics in the Context of Amine Oxidase Enzyme Inhibition and Depression: In Silico Modelling and In Vitro Validation.	2024	38893322	https://doi.org/10.3390/molecules29112446	Karagiannis TC, Ververis K, Liang JJ, Pitsillou E, Liu S, Bresnehan SM, Xu V, Wijoyo SJ, Duan X, Ng K, Hung A, Goebel E, El-Osta A, El-Osta A.	Molecules		papers_only
WX604180	Cc1cccc2c1CCNC2	16244396	QZGXYVCFHDTRMW-UHFFFAOYSA-N	5-methyl-1,2,3,4-tetrahydroisoquinoline		3	paper	Europe PMC	"""5-methyl-1,2,3,4-tetrahydroisoquinoline"""	exact_name	medium	Synthesis and structure-activity relationships for tetrahydroisoquinoline-based inhibitors of Mycobacterium tuberculosis.	2020	33007562	https://doi.org/10.1016/j.bmc.2020.115784	Lu GL, Tong AST, Conole D, Sutherland HS, Choi PJ, Franzblau SG, Upton AM, Lotlikar MU, Cooper CB, Denny WA, Palmer BD.	Bioorg Med Chem		papers_only
WX604180	Cc1cccc2c1CCNC2	16244396	QZGXYVCFHDTRMW-UHFFFAOYSA-N	5-methyl-1,2,3,4-tetrahydroisoquinoline		3	paper	Europe PMC	"""5-methyl-1,2,3,4-tetrahydroisoquinoline"""	exact_name	medium	Traceless Redox-Annulations of Alicyclic Amines.	2020	34327302	https://doi.org/10.1055/s-0040-1706004	Rickertsen DRL, Ma L, Paul A, Abboud KA, Seidel D.	SynOpen		papers_only
WX604180	Cc1cccc2c1CCNC2	16244396	QZGXYVCFHDTRMW-UHFFFAOYSA-N	5-methyl-1,2,3,4-tetrahydroisoquinoline		3	paper	Europe PMC	"""5-methyl-1,2,3,4-tetrahydroisoquinoline"""	exact_name	medium	Anti-Tuberculosis Mur Inhibitors: Structural Insights and the Way Ahead for Development of Novel Agents.	2023	36986477	https://doi.org/10.3390/ph16030377	Mehta K, Khambete M, Abhyankar A, Omri A.	Pharmaceuticals (Basel)		papers_only
WX604277	COc1ccc2c(c1)CCNC2	39356	YYTAYINRPUJPNH-UHFFFAOYSA-N	6-methoxy-1,2,3,4-tetrahydroisoquinoline		5	paper	Europe PMC	"""6-methoxy-1,2,3,4-tetrahydroisoquinoline"""	exact_name	medium	AETIQ: a novel synthetic compound with anti-inflammatory properties in activated microglia.	2014	24402420	https://doi.org/10.1007/s10753-013-9795-8	Son HJ, Shin N, Shin EJ, Chi DY, Seo JW, Lee CS, Hwang O.	Inflammation		papers_only
WX604277	COc1ccc2c(c1)CCNC2	39356	YYTAYINRPUJPNH-UHFFFAOYSA-N	6-methoxy-1,2,3,4-tetrahydroisoquinoline		5	paper	Europe PMC	"""6-methoxy-1,2,3,4-tetrahydroisoquinoline"""	exact_name	medium	Design, synthesis and biological evaluation of novel tetrahydroisoquinoline derivatives as potential PDE4 inhibitors.	2015	26320621	https://doi.org/10.1016/j.bmcl.2015.08.043	Song G, Zhao D, Hu D, Li Y, Jin H, Cui Z.	Bioorg Med Chem Lett		papers_only
WX604277	COc1ccc2c(c1)CCNC2	39356	YYTAYINRPUJPNH-UHFFFAOYSA-N	6-methoxy-1,2,3,4-tetrahydroisoquinoline		5	paper	Europe PMC	"""6-methoxy-1,2,3,4-tetrahydroisoquinoline"""	exact_name	medium	Non-clinical characterization of the disposition of EMA401, a novel small molecule angiotensin II type 2 receptor (AT2R) antagonist.	2020	32190910	https://doi.org/10.1002/bdd.2226	Murgasova R, Carreras ET, Suetterlin-Hachmann M, da Silva Torrao LR, Kittelmann M, Alexandra V, Fredenhagen A.	Biopharm Drug Dispos		papers_only
WX604277	COc1ccc2c(c1)CCNC2	39356	YYTAYINRPUJPNH-UHFFFAOYSA-N	6-methoxy-1,2,3,4-tetrahydroisoquinoline		5	paper	Europe PMC	"""6-methoxy-1,2,3,4-tetrahydroisoquinoline"""	exact_name	medium	Functionalized Scout Fragments for Site-Specific Covalent Ligand Discovery and Optimization.	2021	34056091	https://doi.org/10.1021/acscentsci.0c01336	Crowley VM, Thielert M, Cravatt BF.	ACS Cent Sci		papers_only
WX604277	COc1ccc2c(c1)CCNC2	39356	YYTAYINRPUJPNH-UHFFFAOYSA-N	6-methoxy-1,2,3,4-tetrahydroisoquinoline		5	paper	Europe PMC	"""6-methoxy-1,2,3,4-tetrahydroisoquinoline"""	exact_name	medium	The angiotensin II type 2 receptor antagonists, PD123,319 ((S-( +)-1-[(4-(dimethylamino)-3-methylphenyl)methyl]-5-(diphenylacetyl)-4,5,6,7-tetrahydro-1H-imidazo[4,5-c]pyridine-6-carboxylic acid), EMA300 (5-(2,2-diphenylacetyl)-4-[(4-methoxy-3-methylphenyl)methyl]-1,4,6,7-tetrahydroimidazo[4,5-c]pyridine-6-carboxylic acid) and EMA401 ((3S)-5-(benzyloxy)-2-(2,2-diphenylacetyl)-6-methoxy-1,2,3,4-tetrahydroisoquinoline-3-carboxylic acid), evoke pain relief in a varicella zoster virus-induced rat model of neuropathic pain.	2025	39976667	https://doi.org/10.1007/s10787-025-01650-z	Das V, Lam AL, Smith MT.	Inflammopharmacology		papers_only
