Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet	Category
WX609375	COC(=O)c1nc(Br)cnc1N	227251	CNXSIRHOIFRMOB-UHFFFAOYSA-N	methyl 3-amino-6-bromopyrazine-2-carboxylate		5	paper	Europe PMC	"""methyl 3-amino-6-bromopyrazine-2-carboxylate"""	exact_name	medium	An economical and practical procedure of favipiravir synthesis for the treatment of Covid-19.	2023	36466109	https://doi.org/10.1007/s11696-022-02595-1	Karatas H, Hanashalshahaby EHA, Catal U, Butun YE, Kurt E, Gursel S, Kaya A, Guzel M.	Chem Zvesti		papers_only
WX609375	COC(=O)c1nc(Br)cnc1N	227251	CNXSIRHOIFRMOB-UHFFFAOYSA-N	methyl 3-amino-6-bromopyrazine-2-carboxylate		5	paper	Europe PMC	"""methyl 3-amino-6-bromopyrazine-2-carboxylate"""	exact_name	medium	Fluorine-a small magic bullet atom in the drug development: perspective to FDA approved and COVID-19 recommended drugs.	2023	37362786	https://doi.org/10.1007/s11696-023-02804-5	Chandra G, Singh DV, Singh DV, Mahato GK, Patel S.	Chem Zvesti		papers_only
WX609379	Cc1cccc2[nH]c(N)nc12	14933021	JYYASXKOESRUKU-UHFFFAOYSA-N	4-methyl-1H-benzimidazol-2-amine		2	paper	Europe PMC	"""4-methyl-1H-benzimidazol-2-amine"""	exact_name	medium	BENZIMIDAZOLE AND IMIDAZOPYRIDINE AS RESPIRATORY SYNCYTIAL VIRUS REPLICATION INHIBITORS	2004	EA004746	https://europepmc.org/article/PAT/EA004746	JANSSENS FRANS EDWARD, LACRAMPE JEAN FERNAND ARMAND, GUILLEMONT JEROME EMILE GEORGE, VENET MARC GASTON, ANDRIES KOENRAAD JOSEF LODENWI.	PAT		papers_only
WX609379	Cc1cccc2[nH]c(N)nc12	14933021	JYYASXKOESRUKU-UHFFFAOYSA-N	4-methyl-1H-benzimidazol-2-amine		2	paper	Europe PMC	"""4-methyl-1H-benzimidazol-2-amine"""	exact_name	medium	RESPIRATORY SYNCYTIAL VIRUS REPLICATION INHIBITORS	2004	EA005027	https://europepmc.org/article/PAT/EA005027	JANSSENS FRANS EDUARD, MEERSMAN KATHLEEN PETRUS MARIE, SOMMEN FRANCOIS MARIA, ANDRIES KOENRAAD JOSEF LODEWIJ.	PAT		papers_only
WX609381	Nc1cncc2ccccc12	90237	ISIUXVGHQFJYHM-UHFFFAOYSA-N	isoquinolin-4-amine		4	paper	Europe PMC	"""isoquinolin-4-amine"""	exact_name	medium	Novel high energy intermediate analogues with triazasterol-related structures as inhibitors of ergosterol biosynthesis. III. Synthesis and antifungal activity of N4-alkyl-1,6,7,11b-tetrahydro-2H-pyrimido[4,3-a]isoquinolin-4-amine salts.	2003	12791418	https://doi.org/10.1016/s0928-0987(03)00086-1	Gössnitzer E, Punkenhofer A, Amon A, Favre B.	Eur J Pharm Sci		papers_only
WX609381	Nc1cncc2ccccc12	90237	ISIUXVGHQFJYHM-UHFFFAOYSA-N	isoquinolin-4-amine		4	paper	Europe PMC	"""isoquinolin-4-amine"""	exact_name	medium	3D QSAR, pharmacophore and molecular docking studies of known inhibitors and designing of novel inhibitors for M18 aspartyl aminopeptidase of Plasmodium falciparum.	2016	27534744	https://doi.org/10.1186/s12900-016-0063-7	Kumari M, Chandra S, Tiwari N, Subbarao N.	BMC Struct Biol		papers_only
WX609381	Nc1cncc2ccccc12	90237	ISIUXVGHQFJYHM-UHFFFAOYSA-N	isoquinolin-4-amine		4	paper	Europe PMC	"""isoquinolin-4-amine"""	exact_name	medium	Discovery and biological evaluation of phthalazines as novel non-kinase TGFβ pathway inhibitors.	2021	34246853	https://doi.org/10.1016/j.ejmech.2021.113660	Kharbanda A, Zhang L, Saha D, Tran P, Xu K, Li MO, Leung YK, Frett B, Li HY.	Eur J Med Chem		papers_only
WX609381	Nc1cncc2ccccc12	90237	ISIUXVGHQFJYHM-UHFFFAOYSA-N	isoquinolin-4-amine		4	paper	Europe PMC	"""isoquinolin-4-amine"""	exact_name	medium	Discovery of EGT710, an Oral Nonpeptidomimetic Reversible Covalent SARS-CoV-2 Main Protease Inhibitor.	2026	41663073	https://doi.org/10.1021/acs.jmedchem.5c02360	Papillon JPN, Yuan J, Hesse MJ, Zhang L, Robinson RI, Ware NF, Hornak V, Karki RG, Kirrane T, Garland K, Joseph S, Moquin SA, Lakshminarayana SB, Tandeske L, Dovala D, Knapp M, Ornelas E, Fuller D, Ho PI, Xie X, Vulic K, Skolnik SM, Gao J, Zambrowski M, Spiess M, Duca JS, Busby SA, Schirle M, Robinson M, Shi PY, Moser HE, Sarko C, Bradner JE, Diagana TT, Tallarico JA.	J Med Chem		papers_only
WX609419	Nc1nnc(Br)s1	3650883	GLYQQFBHCFPEEU-UHFFFAOYSA-N	5-bromo-1,3,4-thiadiazol-2-amine		5	paper	Europe PMC	"""5-bromo-1,3,4-thiadiazol-2-amine"""	exact_name	medium	Discovery and Preclinical Pharmacology of INE963, a Potent and Fast-Acting Blood-Stage Antimalarial with a High Barrier to Resistance and Potential for Single-Dose Cures in Uncomplicated Malaria.	2022	35229610	https://doi.org/10.1021/acs.jmedchem.1c01995	Taft BR, Yokokawa F, Kirrane T, Mata AC, Huang R, Blaquiere N, Waldron G, Zou B, Simon O, Vankadara S, Chan WL, Ding M, Sim S, Straimer J, Guiguemde A, Lakshminarayana SB, Jain JP, Bodenreider C, Thompson C, Lanshoeft C, Shu W, Fang E, Qumber J, Chan K, Pei L, Chen YL, Schulz H, Lim J, Abas SN, Ang X, Liu Y, Angulo-Barturen I, Jiménez-Díaz MB, Gamo FJ, Crespo-Fernandez B, Rosenthal PJ, Cooper RA, Tumwebaze P, Aguiar ACC, Campo B, Campbell S, Wagner J, Diagana TT, Sarko C.	J Med Chem		papers_only
WX609419	Nc1nnc(Br)s1	3650883	GLYQQFBHCFPEEU-UHFFFAOYSA-N	5-bromo-1,3,4-thiadiazol-2-amine		5	paper	Europe PMC	"""5-bromo-1,3,4-thiadiazol-2-amine"""	exact_name	medium	Synthesis and SAR of a novel Kir6.2/SUR1 channel opener scaffold identified by HTS.	2023	36966977	https://doi.org/10.1016/j.bmcl.2023.129256	Dodd CJ, Chronister KS, Rathnayake U, Parr LC, Li K, Chang S, Mi D, Days EL, Bauer JA, Cho HP, Boutaud O, Denton JS, Lindsley CW, Han C.	Bioorg Med Chem Lett		papers_only
WX609419	Nc1nnc(Br)s1	3650883	GLYQQFBHCFPEEU-UHFFFAOYSA-N	5-bromo-1,3,4-thiadiazol-2-amine		5	paper	Europe PMC	"""5-bromo-1,3,4-thiadiazol-2-amine"""	exact_name	medium	Targeting the Subpocket Enables the Discovery of Thiadiazole-Pyridazine Derivatives as Glutaminase C Inhibitors.	2023	37849538	https://doi.org/10.1021/acsmedchemlett.3c00375	Sun H, Du T, Yang M, Liu X, Xue X, Chen K, Lang X, Chen X, Wang B, Wang X.	ACS Med Chem Lett		papers_only
WX609419	Nc1nnc(Br)s1	3650883	GLYQQFBHCFPEEU-UHFFFAOYSA-N	5-bromo-1,3,4-thiadiazol-2-amine		5	paper	Europe PMC	"""5-bromo-1,3,4-thiadiazol-2-amine"""	exact_name	medium	Identification of small molecule inhibitors of PPM1D using an integrated drug discovery platform.	2025	40124519	https://doi.org/10.1016/j.isci.2025.112069	Shaw S, Jiang W, Rush J, Dumont N, Kim J, Singh R, Skepner A, Khodier C, Raffier C, Murphy Z, Yan N, Schluter C, Yu X, Szuchnicki M, Sathappa M, Kahn J, Sperling AS, Wagner F, McKinney DC, Gould AE, Garvie CW, Miller PG.	iScience		papers_only
WX609419	Nc1nnc(Br)s1	3650883	GLYQQFBHCFPEEU-UHFFFAOYSA-N	5-bromo-1,3,4-thiadiazol-2-amine		5	paper	Europe PMC	"""5-bromo-1,3,4-thiadiazol-2-amine"""	exact_name	medium	An Imidazo[2,1-b][1,3,4]thiadiazole Derivative Inhibits the Virulence Factor α-Hemolysin by Blocking the Pullout of Its Stem Domain.	2026	41725408	https://doi.org/10.1002/cmdc.202501098	Korotkov VS, Lukat P, Di Lucrezia R, Shekhar A, Degenhart C, Diestel R, Bilitewski U, Dinkel K, Blankenfeldt W, Brönstrup M.	ChemMedChem		papers_only
WX609424	Cc1nc(N)cc(Cl)n1	286754	SSAYHQQUDKQNAC-UHFFFAOYSA-N	6-chloro-2-methylpyrimidin-4-amine		2	paper	Europe PMC	"""6-chloro-2-methylpyrimidin-4-amine"""	exact_name	medium	Species-Selective Pyrimidineamine Inhibitors of Trypanosoma brucei S-Adenosylmethionine Decarboxylase.	2018	29271204	https://doi.org/10.1021/acs.jmedchem.7b01654	Volkov OA, Brockway AJ, Wring SA, Peel M, Chen Z, Phillips MA, De Brabander JK.	J Med Chem		papers_only
WX609424	Cc1nc(N)cc(Cl)n1	286754	SSAYHQQUDKQNAC-UHFFFAOYSA-N	6-chloro-2-methylpyrimidin-4-amine		2	paper	Europe PMC	"""6-chloro-2-methylpyrimidin-4-amine"""	exact_name	medium	Drug repurposing for the treatment of COVID-19: Pharmacological aspects and synthetic approaches.	2021	33261844	https://doi.org/10.1016/j.bioorg.2020.104488	Batalha PN, Forezi LSM, Lima CGS, Pauli FP, Boechat FCS, de Souza MCBV, Cunha AC, Ferreira VF, da Silva FC.	Bioorg Chem		papers_only
WX609488	Nc1cc(Br)cc2[nH]ccc12	10512663	KLQFZHDLYGMBCX-UHFFFAOYSA-N	6-bromo-1H-indol-4-amine		2	paper	Europe PMC	"""6-bromo-1H-indol-4-amine"""	exact_name	medium	Novel Pyrrolopyridone Bromodomain and Extra-Terminal Motif (BET) Inhibitors Effective in Endocrine-Resistant ER+ Breast Cancer with Acquired Resistance to Fulvestrant and Palbociclib.	2020	32453591	https://doi.org/10.1021/acs.jmedchem.0c00456	Li Y, Zhao J, Gutgesell LM, Shen Z, Ratia K, Dye K, Dubrovskyi O, Zhao H, Huang F, Tonetti DA, Thatcher GRJ, Xiong R.	J Med Chem		papers_only
WX609488	Nc1cc(Br)cc2[nH]ccc12	10512663	KLQFZHDLYGMBCX-UHFFFAOYSA-N	6-bromo-1H-indol-4-amine		2	paper	Europe PMC	"""6-bromo-1H-indol-4-amine"""	exact_name	medium	Systematic Optimization of Fragment TLX Ligands toward Agonism and Inverse Agonism.	2026	41603564	https://doi.org/10.1021/acs.jmedchem.5c02718	Hank EC, Knümann L, López-García Ú, Kardanov A, Morozov V, Höfner G, Merk D.	J Med Chem		papers_only
WX612129	Cc1cc(Cl)cc(C(=O)O)c1N	11644044	KOPXCQUAFDWYOE-UHFFFAOYSA-N	2-amino-5-chloro-3-methylbenzoic acid		2	paper	Europe PMC	"""2-amino-5-chloro-3-methylbenzoic acid"""	exact_name	medium	Synthesis and antibacterial activity against ralstonia solanacearum for novel hydrazone derivatives containing a pyridine moiety.	2012	22483270	https://doi.org/10.1186/1752-153x-6-28	Wu J, Kang S, Song B, Hu D, He M, Jin L, Yang S.	Chem Cent J		papers_only
WX612129	Cc1cc(Cl)cc(C(=O)O)c1N	11644044	KOPXCQUAFDWYOE-UHFFFAOYSA-N	2-amino-5-chloro-3-methylbenzoic acid		2	paper	Europe PMC	"""2-amino-5-chloro-3-methylbenzoic acid"""	exact_name	medium	Synthesis and antifungal activity of novel pyrazolecarboxamide derivatives containing a hydrazone moiety.	2012	22647315	https://doi.org/10.1186/1752-153x-6-51	Wu J, Wang J, Hu D, He M, Jin L, Song B.	Chem Cent J		papers_only
WXVL011C____AK0018____LQ0383	c1ccc(CNc2ncnc3[nH]ccc23)nc1	110874954	DZWJUUHHWFVLBE-UHFFFAOYSA-N	N-(pyridin-2-ylmethyl)-7H-pyrrolo[2,3-d]pyrimidin-4-amine		1	paper	Europe PMC	"""N-(pyridin-2-ylmethyl)-7H-pyrrolo[2,3-d]pyrimidin-4-amine"""	exact_name	medium	Exploration of 4-aminopyrrolo[2,3-d]pyrimidine as antitubercular agents.	2023	35598185	https://doi.org/10.1007/s11030-022-10453-1	Jesumoroti OJ, Beteck RM, Jordaan A, Warner DF, Legoabe LJ.	Mol Divers		papers_only
WXVL011C____AK0020____LQ0383	c1cncc(CNc2ncnc3[nH]ccc23)c1	110874956	XMERDXVVGDLPJN-UHFFFAOYSA-N	N-(pyridin-3-ylmethyl)-7H-pyrrolo[2,3-d]pyrimidin-4-amine		1	paper	Europe PMC	"""N-(pyridin-3-ylmethyl)-7H-pyrrolo[2,3-d]pyrimidin-4-amine"""	exact_name	medium	Exploration of 4-aminopyrrolo[2,3-d]pyrimidine as antitubercular agents.	2023	35598185	https://doi.org/10.1007/s11030-022-10453-1	Jesumoroti OJ, Beteck RM, Jordaan A, Warner DF, Legoabe LJ.	Mol Divers		papers_only
